source_node_id,target_node_id,relation_name,source_node_type,target_node_type,derived_reverse
ACHE,C0174,target_context_from_compound,target,compound,True
ACHE,C0178,target_context_from_compound,target,compound,True
ACHE,C0179,target_context_from_compound,target,compound,True
ACHE,C0181,target_context_from_compound,target,compound,True
ACHE,C0196,target_context_from_compound,target,compound,True
ACHE,C0199,target_context_from_compound,target,compound,True
ACHE,C0206,target_context_from_compound,target,compound,True
ACHE,C0209,target_context_from_compound,target,compound,True
ACHE,C0210,target_context_from_compound,target,compound,True
ACHE,C0212,target_context_from_compound,target,compound,True
ACHE,C0213,target_context_from_compound,target,compound,True
ACHE,C0223,target_context_from_compound,target,compound,True
ACHE,C0232,target_context_from_compound,target,compound,True
ACHE,C0241,target_context_from_compound,target,compound,True
ACHE,C0246,target_context_from_compound,target,compound,True
ACHE,C0247,target_context_from_compound,target,compound,True
ACHE,C0248,target_context_from_compound,target,compound,True
ACHE,C0250,target_context_from_compound,target,compound,True
ACHE,C0263,target_context_from_compound,target,compound,True
ACHE,C0269,target_context_from_compound,target,compound,True
ACHE,C0272,target_context_from_compound,target,compound,True
ACHE,C0275,target_context_from_compound,target,compound,True
ACHE,C0280,target_context_from_compound,target,compound,True
ACHE,C0281,target_context_from_compound,target,compound,True
ACHE,C0284,target_context_from_compound,target,compound,True
ACHE,C0290,target_context_from_compound,target,compound,True
ACHE,C0300,target_context_from_compound,target,compound,True
ACHE,C0301,target_context_from_compound,target,compound,True
ACHE,C0325,target_context_from_compound,target,compound,True
ACHE,C0327,target_context_from_compound,target,compound,True
ACHE,C0329,target_context_from_compound,target,compound,True
ACHE,C0346,target_context_from_compound,target,compound,True
ACHE,C0348,target_context_from_compound,target,compound,True
ACHE,C0355,target_context_from_compound,target,compound,True
ACHE,C0363,target_context_from_compound,target,compound,True
ACHE,C0369,target_context_from_compound,target,compound,True
ACHE,C0379,target_context_from_compound,target,compound,True
ACHE,C0396,target_context_from_compound,target,compound,True
ACHE,C0406,target_context_from_compound,target,compound,True
ACHE,C0416,target_context_from_compound,target,compound,True
ACHE,C0420,target_context_from_compound,target,compound,True
ACHE,C0427,target_context_from_compound,target,compound,True
ACHE,C0428,target_context_from_compound,target,compound,True
ACHE,C0444,target_context_from_compound,target,compound,True
ACHE,C0447,target_context_from_compound,target,compound,True
ACHE,C0451,target_context_from_compound,target,compound,True
ACHE,C0456,target_context_from_compound,target,compound,True
ACHE,C0465,target_context_from_compound,target,compound,True
ACHE,C0466,target_context_from_compound,target,compound,True
ACHE,C0469,target_context_from_compound,target,compound,True
ACHE,C0475,target_context_from_compound,target,compound,True
ACHE,C0477,target_context_from_compound,target,compound,True
ACHE,C0481,target_context_from_compound,target,compound,True
ACHE,C0557,target_context_from_compound,target,compound,True
ACHE,C0569,target_context_from_compound,target,compound,True
ACHE,C0571,target_context_from_compound,target,compound,True
ACHE,C0725,target_context_from_compound,target,compound,True
ACHE,C0739,target_context_from_compound,target,compound,True
ACHE,C0848,target_context_from_compound,target,compound,True
ACHE,C0854,target_context_from_compound,target,compound,True
ACHE,C0870,target_context_from_compound,target,compound,True
ACHE,C0876,target_context_from_compound,target,compound,True
ACHE,C0881,target_context_from_compound,target,compound,True
ACHE,C0927,target_context_from_compound,target,compound,True
ACHE,C0931,target_context_from_compound,target,compound,True
ACHE,C0934,target_context_from_compound,target,compound,True
ACHE,C1019,target_context_from_compound,target,compound,True
ACHE,C1165,target_context_from_compound,target,compound,True
ACHE,C1166,target_context_from_compound,target,compound,True
ACHE,C1167,target_context_from_compound,target,compound,True
ACHE,C1170,target_context_from_compound,target,compound,True
ACHE,C1173,target_context_from_compound,target,compound,True
ACHE,C1177,target_context_from_compound,target,compound,True
ACHE,C1203,target_context_from_compound,target,compound,True
ACHE,C1211,target_context_from_compound,target,compound,True
ACHE,C1226,target_context_from_compound,target,compound,True
ACHE,C1228,target_context_from_compound,target,compound,True
ACHE,C1233,target_context_from_compound,target,compound,True
ACHE,C1235,target_context_from_compound,target,compound,True
ACHE,C1236,target_context_from_compound,target,compound,True
ACHE,C1244,target_context_from_compound,target,compound,True
ACHE,C1246,target_context_from_compound,target,compound,True
ACHE,C1250,target_context_from_compound,target,compound,True
ACHE,C1280,target_context_from_compound,target,compound,True
ACOX1,C0100,target_context_from_compound,target,compound,True
ACOX1,C0310,target_context_from_compound,target,compound,True
ACP1,C0262,target_context_from_compound,target,compound,True
ACP1,C0346,target_context_from_compound,target,compound,True
ACVR1,C0100,target_context_from_compound,target,compound,True
ACVR1,C0310,target_context_from_compound,target,compound,True
ADAMTS5,C0199,target_context_from_compound,target,compound,True
ADK,C0100,target_context_from_compound,target,compound,True
ADK,C0143,target_context_from_compound,target,compound,True
ADK,C0310,target_context_from_compound,target,compound,True
ADORA1,C0006,target_context_from_compound,target,compound,True
ADORA1,C0012,target_context_from_compound,target,compound,True
ADORA1,C0017,target_context_from_compound,target,compound,True
ADORA1,C0020,target_context_from_compound,target,compound,True
ADORA1,C0028,target_context_from_compound,target,compound,True
ADORA1,C0048,target_context_from_compound,target,compound,True
ADORA1,C0052,target_context_from_compound,target,compound,True
ADORA1,C0055,target_context_from_compound,target,compound,True
ADORA1,C0058,target_context_from_compound,target,compound,True
ADORA1,C0059,target_context_from_compound,target,compound,True
ADORA1,C0069,target_context_from_compound,target,compound,True
ADORA1,C0080,target_context_from_compound,target,compound,True
ADORA1,C0081,target_context_from_compound,target,compound,True
ADORA1,C0082,target_context_from_compound,target,compound,True
ADORA1,C0086,target_context_from_compound,target,compound,True
ADORA1,C0088,target_context_from_compound,target,compound,True
ADORA1,C0096,target_context_from_compound,target,compound,True
ADORA1,C0100,target_context_from_compound,target,compound,True
ADORA1,C0101,target_context_from_compound,target,compound,True
ADORA1,C0118,target_context_from_compound,target,compound,True
ADORA1,C0129,target_context_from_compound,target,compound,True
ADORA1,C0134,target_context_from_compound,target,compound,True
ADORA1,C0139,target_context_from_compound,target,compound,True
ADORA1,C0158,target_context_from_compound,target,compound,True
ADORA1,C0166,target_context_from_compound,target,compound,True
ADORA1,C0179,target_context_from_compound,target,compound,True
ADORA1,C0182,target_context_from_compound,target,compound,True
ADORA1,C0190,target_context_from_compound,target,compound,True
ADORA1,C0196,target_context_from_compound,target,compound,True
ADORA1,C0197,target_context_from_compound,target,compound,True
ADORA1,C0200,target_context_from_compound,target,compound,True
ADORA1,C0206,target_context_from_compound,target,compound,True
ADORA1,C0210,target_context_from_compound,target,compound,True
ADORA1,C0211,target_context_from_compound,target,compound,True
ADORA1,C0213,target_context_from_compound,target,compound,True
ADORA1,C0218,target_context_from_compound,target,compound,True
ADORA1,C0220,target_context_from_compound,target,compound,True
ADORA1,C0222,target_context_from_compound,target,compound,True
ADORA1,C0236,target_context_from_compound,target,compound,True
ADORA1,C0241,target_context_from_compound,target,compound,True
ADORA1,C0245,target_context_from_compound,target,compound,True
ADORA1,C0255,target_context_from_compound,target,compound,True
ADORA1,C0256,target_context_from_compound,target,compound,True
ADORA1,C0276,target_context_from_compound,target,compound,True
ADORA1,C0280,target_context_from_compound,target,compound,True
ADORA1,C0281,target_context_from_compound,target,compound,True
ADORA1,C0289,target_context_from_compound,target,compound,True
ADORA1,C0290,target_context_from_compound,target,compound,True
ADORA1,C0297,target_context_from_compound,target,compound,True
ADORA1,C0301,target_context_from_compound,target,compound,True
ADORA1,C0309,target_context_from_compound,target,compound,True
ADORA1,C0324,target_context_from_compound,target,compound,True
ADORA1,C0325,target_context_from_compound,target,compound,True
ADORA1,C0327,target_context_from_compound,target,compound,True
ADORA1,C0352,target_context_from_compound,target,compound,True
ADORA1,C0355,target_context_from_compound,target,compound,True
ADORA1,C0366,target_context_from_compound,target,compound,True
ADORA1,C0372,target_context_from_compound,target,compound,True
ADORA1,C0398,target_context_from_compound,target,compound,True
ADORA1,C0406,target_context_from_compound,target,compound,True
ADORA1,C0411,target_context_from_compound,target,compound,True
ADORA1,C0415,target_context_from_compound,target,compound,True
ADORA1,C0424,target_context_from_compound,target,compound,True
ADORA1,C0434,target_context_from_compound,target,compound,True
ADORA1,C0436,target_context_from_compound,target,compound,True
ADORA1,C0442,target_context_from_compound,target,compound,True
ADORA1,C0451,target_context_from_compound,target,compound,True
ADORA1,C0452,target_context_from_compound,target,compound,True
ADORA1,C0458,target_context_from_compound,target,compound,True
ADORA1,C0460,target_context_from_compound,target,compound,True
ADORA1,C0469,target_context_from_compound,target,compound,True
ADORA1,C0475,target_context_from_compound,target,compound,True
ADORA1,C0477,target_context_from_compound,target,compound,True
ADORA1,C0480,target_context_from_compound,target,compound,True
ADORA1,C0481,target_context_from_compound,target,compound,True
ADORA1,C0553,target_context_from_compound,target,compound,True
ADORA1,C0563,target_context_from_compound,target,compound,True
ADORA1,C0569,target_context_from_compound,target,compound,True
ADORA1,C0571,target_context_from_compound,target,compound,True
ADORA1,C0615,target_context_from_compound,target,compound,True
ADORA1,C0848,target_context_from_compound,target,compound,True
ADORA1,C0854,target_context_from_compound,target,compound,True
ADORA1,C0855,target_context_from_compound,target,compound,True
ADORA1,C0863,target_context_from_compound,target,compound,True
ADORA1,C0870,target_context_from_compound,target,compound,True
ADORA1,C0876,target_context_from_compound,target,compound,True
ADORA1,C0887,target_context_from_compound,target,compound,True
ADORA1,C0892,target_context_from_compound,target,compound,True
ADORA1,C0896,target_context_from_compound,target,compound,True
ADORA1,C0934,target_context_from_compound,target,compound,True
ADORA1,C0956,target_context_from_compound,target,compound,True
ADORA1,C0987,target_context_from_compound,target,compound,True
ADORA1,C1092,target_context_from_compound,target,compound,True
ADORA1,C1189,target_context_from_compound,target,compound,True
ADORA1,C1205,target_context_from_compound,target,compound,True
ADORA1,C1207,target_context_from_compound,target,compound,True
ADORA1,C1211,target_context_from_compound,target,compound,True
ADORA1,C1214,target_context_from_compound,target,compound,True
ADORA1,C1223,target_context_from_compound,target,compound,True
ADORA1,C1228,target_context_from_compound,target,compound,True
ADORA1,C1229,target_context_from_compound,target,compound,True
ADORA1,C1232,target_context_from_compound,target,compound,True
ADORA1,C1241,target_context_from_compound,target,compound,True
ADORA1,C1244,target_context_from_compound,target,compound,True
ADORA1,C1249,target_context_from_compound,target,compound,True
ADORA1,C1250,target_context_from_compound,target,compound,True
ADORA2A,C0012,target_context_from_compound,target,compound,True
ADORA2A,C0017,target_context_from_compound,target,compound,True
ADORA2A,C0020,target_context_from_compound,target,compound,True
ADORA2A,C0028,target_context_from_compound,target,compound,True
ADORA2A,C0048,target_context_from_compound,target,compound,True
ADORA2A,C0052,target_context_from_compound,target,compound,True
ADORA2A,C0055,target_context_from_compound,target,compound,True
ADORA2A,C0058,target_context_from_compound,target,compound,True
ADORA2A,C0059,target_context_from_compound,target,compound,True
ADORA2A,C0069,target_context_from_compound,target,compound,True
ADORA2A,C0080,target_context_from_compound,target,compound,True
ADORA2A,C0081,target_context_from_compound,target,compound,True
ADORA2A,C0082,target_context_from_compound,target,compound,True
ADORA2A,C0086,target_context_from_compound,target,compound,True
ADORA2A,C0088,target_context_from_compound,target,compound,True
ADORA2A,C0089,target_context_from_compound,target,compound,True
ADORA2A,C0096,target_context_from_compound,target,compound,True
ADORA2A,C0100,target_context_from_compound,target,compound,True
ADORA2A,C0118,target_context_from_compound,target,compound,True
ADORA2A,C0129,target_context_from_compound,target,compound,True
ADORA2A,C0134,target_context_from_compound,target,compound,True
ADORA2A,C0139,target_context_from_compound,target,compound,True
ADORA2A,C0166,target_context_from_compound,target,compound,True
ADORA2A,C0179,target_context_from_compound,target,compound,True
ADORA2A,C0182,target_context_from_compound,target,compound,True
ADORA2A,C0190,target_context_from_compound,target,compound,True
ADORA2A,C0191,target_context_from_compound,target,compound,True
ADORA2A,C0197,target_context_from_compound,target,compound,True
ADORA2A,C0200,target_context_from_compound,target,compound,True
ADORA2A,C0210,target_context_from_compound,target,compound,True
ADORA2A,C0211,target_context_from_compound,target,compound,True
ADORA2A,C0213,target_context_from_compound,target,compound,True
ADORA2A,C0218,target_context_from_compound,target,compound,True
ADORA2A,C0220,target_context_from_compound,target,compound,True
ADORA2A,C0222,target_context_from_compound,target,compound,True
ADORA2A,C0241,target_context_from_compound,target,compound,True
ADORA2A,C0245,target_context_from_compound,target,compound,True
ADORA2A,C0255,target_context_from_compound,target,compound,True
ADORA2A,C0256,target_context_from_compound,target,compound,True
ADORA2A,C0276,target_context_from_compound,target,compound,True
ADORA2A,C0281,target_context_from_compound,target,compound,True
ADORA2A,C0289,target_context_from_compound,target,compound,True
ADORA2A,C0290,target_context_from_compound,target,compound,True
ADORA2A,C0297,target_context_from_compound,target,compound,True
ADORA2A,C0301,target_context_from_compound,target,compound,True
ADORA2A,C0309,target_context_from_compound,target,compound,True
ADORA2A,C0324,target_context_from_compound,target,compound,True
ADORA2A,C0325,target_context_from_compound,target,compound,True
ADORA2A,C0327,target_context_from_compound,target,compound,True
ADORA2A,C0352,target_context_from_compound,target,compound,True
ADORA2A,C0355,target_context_from_compound,target,compound,True
ADORA2A,C0366,target_context_from_compound,target,compound,True
ADORA2A,C0372,target_context_from_compound,target,compound,True
ADORA2A,C0398,target_context_from_compound,target,compound,True
ADORA2A,C0406,target_context_from_compound,target,compound,True
ADORA2A,C0411,target_context_from_compound,target,compound,True
ADORA2A,C0415,target_context_from_compound,target,compound,True
ADORA2A,C0424,target_context_from_compound,target,compound,True
ADORA2A,C0434,target_context_from_compound,target,compound,True
ADORA2A,C0436,target_context_from_compound,target,compound,True
ADORA2A,C0442,target_context_from_compound,target,compound,True
ADORA2A,C0451,target_context_from_compound,target,compound,True
ADORA2A,C0452,target_context_from_compound,target,compound,True
ADORA2A,C0458,target_context_from_compound,target,compound,True
ADORA2A,C0475,target_context_from_compound,target,compound,True
ADORA2A,C0477,target_context_from_compound,target,compound,True
ADORA2A,C0480,target_context_from_compound,target,compound,True
ADORA2A,C0481,target_context_from_compound,target,compound,True
ADORA2A,C0553,target_context_from_compound,target,compound,True
ADORA2A,C0563,target_context_from_compound,target,compound,True
ADORA2A,C0569,target_context_from_compound,target,compound,True
ADORA2A,C0571,target_context_from_compound,target,compound,True
ADORA2A,C0615,target_context_from_compound,target,compound,True
ADORA2A,C0848,target_context_from_compound,target,compound,True
ADORA2A,C0854,target_context_from_compound,target,compound,True
ADORA2A,C0855,target_context_from_compound,target,compound,True
ADORA2A,C0863,target_context_from_compound,target,compound,True
ADORA2A,C0876,target_context_from_compound,target,compound,True
ADORA2A,C0887,target_context_from_compound,target,compound,True
ADORA2A,C0892,target_context_from_compound,target,compound,True
ADORA2A,C0896,target_context_from_compound,target,compound,True
ADORA2A,C0934,target_context_from_compound,target,compound,True
ADORA2A,C0956,target_context_from_compound,target,compound,True
ADORA2A,C0987,target_context_from_compound,target,compound,True
ADORA2A,C1092,target_context_from_compound,target,compound,True
ADORA2A,C1189,target_context_from_compound,target,compound,True
ADORA2A,C1207,target_context_from_compound,target,compound,True
ADORA2A,C1211,target_context_from_compound,target,compound,True
ADORA2A,C1214,target_context_from_compound,target,compound,True
ADORA2A,C1223,target_context_from_compound,target,compound,True
ADORA2A,C1228,target_context_from_compound,target,compound,True
ADORA2A,C1229,target_context_from_compound,target,compound,True
ADORA2A,C1232,target_context_from_compound,target,compound,True
ADORA2A,C1241,target_context_from_compound,target,compound,True
ADORA2A,C1244,target_context_from_compound,target,compound,True
ADORA2A,C1249,target_context_from_compound,target,compound,True
ADORA2A,C1250,target_context_from_compound,target,compound,True
ADORA2B,C1205,target_context_from_compound,target,compound,True
ADORA3,C0012,target_context_from_compound,target,compound,True
ADORA3,C0017,target_context_from_compound,target,compound,True
ADORA3,C0019,target_context_from_compound,target,compound,True
ADORA3,C0020,target_context_from_compound,target,compound,True
ADORA3,C0027,target_context_from_compound,target,compound,True
ADORA3,C0028,target_context_from_compound,target,compound,True
ADORA3,C0034,target_context_from_compound,target,compound,True
ADORA3,C0048,target_context_from_compound,target,compound,True
ADORA3,C0052,target_context_from_compound,target,compound,True
ADORA3,C0055,target_context_from_compound,target,compound,True
ADORA3,C0056,target_context_from_compound,target,compound,True
ADORA3,C0057,target_context_from_compound,target,compound,True
ADORA3,C0058,target_context_from_compound,target,compound,True
ADORA3,C0059,target_context_from_compound,target,compound,True
ADORA3,C0069,target_context_from_compound,target,compound,True
ADORA3,C0075,target_context_from_compound,target,compound,True
ADORA3,C0077,target_context_from_compound,target,compound,True
ADORA3,C0080,target_context_from_compound,target,compound,True
ADORA3,C0081,target_context_from_compound,target,compound,True
ADORA3,C0082,target_context_from_compound,target,compound,True
ADORA3,C0086,target_context_from_compound,target,compound,True
ADORA3,C0088,target_context_from_compound,target,compound,True
ADORA3,C0095,target_context_from_compound,target,compound,True
ADORA3,C0096,target_context_from_compound,target,compound,True
ADORA3,C0100,target_context_from_compound,target,compound,True
ADORA3,C0106,target_context_from_compound,target,compound,True
ADORA3,C0118,target_context_from_compound,target,compound,True
ADORA3,C0125,target_context_from_compound,target,compound,True
ADORA3,C0129,target_context_from_compound,target,compound,True
ADORA3,C0134,target_context_from_compound,target,compound,True
ADORA3,C0138,target_context_from_compound,target,compound,True
ADORA3,C0139,target_context_from_compound,target,compound,True
ADORA3,C0145,target_context_from_compound,target,compound,True
ADORA3,C0166,target_context_from_compound,target,compound,True
ADORA3,C0174,target_context_from_compound,target,compound,True
ADORA3,C0178,target_context_from_compound,target,compound,True
ADORA3,C0179,target_context_from_compound,target,compound,True
ADORA3,C0181,target_context_from_compound,target,compound,True
ADORA3,C0182,target_context_from_compound,target,compound,True
ADORA3,C0190,target_context_from_compound,target,compound,True
ADORA3,C0191,target_context_from_compound,target,compound,True
ADORA3,C0196,target_context_from_compound,target,compound,True
ADORA3,C0200,target_context_from_compound,target,compound,True
ADORA3,C0206,target_context_from_compound,target,compound,True
ADORA3,C0209,target_context_from_compound,target,compound,True
ADORA3,C0210,target_context_from_compound,target,compound,True
ADORA3,C0211,target_context_from_compound,target,compound,True
ADORA3,C0212,target_context_from_compound,target,compound,True
ADORA3,C0213,target_context_from_compound,target,compound,True
ADORA3,C0214,target_context_from_compound,target,compound,True
ADORA3,C0218,target_context_from_compound,target,compound,True
ADORA3,C0220,target_context_from_compound,target,compound,True
ADORA3,C0222,target_context_from_compound,target,compound,True
ADORA3,C0225,target_context_from_compound,target,compound,True
ADORA3,C0232,target_context_from_compound,target,compound,True
ADORA3,C0241,target_context_from_compound,target,compound,True
ADORA3,C0245,target_context_from_compound,target,compound,True
ADORA3,C0246,target_context_from_compound,target,compound,True
ADORA3,C0247,target_context_from_compound,target,compound,True
ADORA3,C0255,target_context_from_compound,target,compound,True
ADORA3,C0256,target_context_from_compound,target,compound,True
ADORA3,C0263,target_context_from_compound,target,compound,True
ADORA3,C0269,target_context_from_compound,target,compound,True
ADORA3,C0272,target_context_from_compound,target,compound,True
ADORA3,C0276,target_context_from_compound,target,compound,True
ADORA3,C0281,target_context_from_compound,target,compound,True
ADORA3,C0284,target_context_from_compound,target,compound,True
ADORA3,C0290,target_context_from_compound,target,compound,True
ADORA3,C0297,target_context_from_compound,target,compound,True
ADORA3,C0300,target_context_from_compound,target,compound,True
ADORA3,C0301,target_context_from_compound,target,compound,True
ADORA3,C0309,target_context_from_compound,target,compound,True
ADORA3,C0324,target_context_from_compound,target,compound,True
ADORA3,C0325,target_context_from_compound,target,compound,True
ADORA3,C0327,target_context_from_compound,target,compound,True
ADORA3,C0329,target_context_from_compound,target,compound,True
ADORA3,C0346,target_context_from_compound,target,compound,True
ADORA3,C0348,target_context_from_compound,target,compound,True
ADORA3,C0355,target_context_from_compound,target,compound,True
ADORA3,C0366,target_context_from_compound,target,compound,True
ADORA3,C0372,target_context_from_compound,target,compound,True
ADORA3,C0396,target_context_from_compound,target,compound,True
ADORA3,C0398,target_context_from_compound,target,compound,True
ADORA3,C0411,target_context_from_compound,target,compound,True
ADORA3,C0415,target_context_from_compound,target,compound,True
ADORA3,C0416,target_context_from_compound,target,compound,True
ADORA3,C0420,target_context_from_compound,target,compound,True
ADORA3,C0424,target_context_from_compound,target,compound,True
ADORA3,C0433,target_context_from_compound,target,compound,True
ADORA3,C0434,target_context_from_compound,target,compound,True
ADORA3,C0436,target_context_from_compound,target,compound,True
ADORA3,C0442,target_context_from_compound,target,compound,True
ADORA3,C0444,target_context_from_compound,target,compound,True
ADORA3,C0447,target_context_from_compound,target,compound,True
ADORA3,C0451,target_context_from_compound,target,compound,True
ADORA3,C0452,target_context_from_compound,target,compound,True
ADORA3,C0460,target_context_from_compound,target,compound,True
ADORA3,C0465,target_context_from_compound,target,compound,True
ADORA3,C0466,target_context_from_compound,target,compound,True
ADORA3,C0475,target_context_from_compound,target,compound,True
ADORA3,C0477,target_context_from_compound,target,compound,True
ADORA3,C0480,target_context_from_compound,target,compound,True
ADORA3,C0481,target_context_from_compound,target,compound,True
ADORA3,C0553,target_context_from_compound,target,compound,True
ADORA3,C0557,target_context_from_compound,target,compound,True
ADORA3,C0563,target_context_from_compound,target,compound,True
ADORA3,C0569,target_context_from_compound,target,compound,True
ADORA3,C0571,target_context_from_compound,target,compound,True
ADORA3,C0577,target_context_from_compound,target,compound,True
ADORA3,C0848,target_context_from_compound,target,compound,True
ADORA3,C0854,target_context_from_compound,target,compound,True
ADORA3,C0855,target_context_from_compound,target,compound,True
ADORA3,C0863,target_context_from_compound,target,compound,True
ADORA3,C0870,target_context_from_compound,target,compound,True
ADORA3,C0876,target_context_from_compound,target,compound,True
ADORA3,C0887,target_context_from_compound,target,compound,True
ADORA3,C0892,target_context_from_compound,target,compound,True
ADORA3,C0896,target_context_from_compound,target,compound,True
ADORA3,C0927,target_context_from_compound,target,compound,True
ADORA3,C0931,target_context_from_compound,target,compound,True
ADORA3,C0934,target_context_from_compound,target,compound,True
ADORA3,C0956,target_context_from_compound,target,compound,True
ADORA3,C0987,target_context_from_compound,target,compound,True
ADORA3,C1019,target_context_from_compound,target,compound,True
ADORA3,C1092,target_context_from_compound,target,compound,True
ADORA3,C1166,target_context_from_compound,target,compound,True
ADORA3,C1173,target_context_from_compound,target,compound,True
ADORA3,C1177,target_context_from_compound,target,compound,True
ADORA3,C1189,target_context_from_compound,target,compound,True
ADORA3,C1205,target_context_from_compound,target,compound,True
ADORA3,C1211,target_context_from_compound,target,compound,True
ADORA3,C1214,target_context_from_compound,target,compound,True
ADORA3,C1228,target_context_from_compound,target,compound,True
ADORA3,C1232,target_context_from_compound,target,compound,True
ADORA3,C1233,target_context_from_compound,target,compound,True
ADORA3,C1235,target_context_from_compound,target,compound,True
ADORA3,C1236,target_context_from_compound,target,compound,True
ADORA3,C1241,target_context_from_compound,target,compound,True
ADORA3,C1244,target_context_from_compound,target,compound,True
ADORA3,C1246,target_context_from_compound,target,compound,True
ADORA3,C1249,target_context_from_compound,target,compound,True
ADORA3,C1250,target_context_from_compound,target,compound,True
ADORA3,C1280,target_context_from_compound,target,compound,True
ADRA1A,C0006,target_context_from_compound,target,compound,True
ADRA1A,C0012,target_context_from_compound,target,compound,True
ADRA1A,C0017,target_context_from_compound,target,compound,True
ADRA1A,C0019,target_context_from_compound,target,compound,True
ADRA1A,C0020,target_context_from_compound,target,compound,True
ADRA1A,C0027,target_context_from_compound,target,compound,True
ADRA1A,C0055,target_context_from_compound,target,compound,True
ADRA1A,C0056,target_context_from_compound,target,compound,True
ADRA1A,C0057,target_context_from_compound,target,compound,True
ADRA1A,C0058,target_context_from_compound,target,compound,True
ADRA1A,C0059,target_context_from_compound,target,compound,True
ADRA1A,C0069,target_context_from_compound,target,compound,True
ADRA1A,C0081,target_context_from_compound,target,compound,True
ADRA1A,C0082,target_context_from_compound,target,compound,True
ADRA1A,C0086,target_context_from_compound,target,compound,True
ADRA1A,C0088,target_context_from_compound,target,compound,True
ADRA1A,C0095,target_context_from_compound,target,compound,True
ADRA1A,C0096,target_context_from_compound,target,compound,True
ADRA1A,C0100,target_context_from_compound,target,compound,True
ADRA1A,C0106,target_context_from_compound,target,compound,True
ADRA1A,C0115,target_context_from_compound,target,compound,True
ADRA1A,C0118,target_context_from_compound,target,compound,True
ADRA1A,C0125,target_context_from_compound,target,compound,True
ADRA1A,C0129,target_context_from_compound,target,compound,True
ADRA1A,C0134,target_context_from_compound,target,compound,True
ADRA1A,C0138,target_context_from_compound,target,compound,True
ADRA1A,C0145,target_context_from_compound,target,compound,True
ADRA1A,C0158,target_context_from_compound,target,compound,True
ADRA1A,C0166,target_context_from_compound,target,compound,True
ADRA1A,C0167,target_context_from_compound,target,compound,True
ADRA1A,C0174,target_context_from_compound,target,compound,True
ADRA1A,C0178,target_context_from_compound,target,compound,True
ADRA1A,C0179,target_context_from_compound,target,compound,True
ADRA1A,C0181,target_context_from_compound,target,compound,True
ADRA1A,C0182,target_context_from_compound,target,compound,True
ADRA1A,C0190,target_context_from_compound,target,compound,True
ADRA1A,C0191,target_context_from_compound,target,compound,True
ADRA1A,C0196,target_context_from_compound,target,compound,True
ADRA1A,C0197,target_context_from_compound,target,compound,True
ADRA1A,C0200,target_context_from_compound,target,compound,True
ADRA1A,C0206,target_context_from_compound,target,compound,True
ADRA1A,C0209,target_context_from_compound,target,compound,True
ADRA1A,C0210,target_context_from_compound,target,compound,True
ADRA1A,C0211,target_context_from_compound,target,compound,True
ADRA1A,C0212,target_context_from_compound,target,compound,True
ADRA1A,C0214,target_context_from_compound,target,compound,True
ADRA1A,C0220,target_context_from_compound,target,compound,True
ADRA1A,C0222,target_context_from_compound,target,compound,True
ADRA1A,C0232,target_context_from_compound,target,compound,True
ADRA1A,C0241,target_context_from_compound,target,compound,True
ADRA1A,C0245,target_context_from_compound,target,compound,True
ADRA1A,C0246,target_context_from_compound,target,compound,True
ADRA1A,C0247,target_context_from_compound,target,compound,True
ADRA1A,C0248,target_context_from_compound,target,compound,True
ADRA1A,C0256,target_context_from_compound,target,compound,True
ADRA1A,C0263,target_context_from_compound,target,compound,True
ADRA1A,C0269,target_context_from_compound,target,compound,True
ADRA1A,C0272,target_context_from_compound,target,compound,True
ADRA1A,C0275,target_context_from_compound,target,compound,True
ADRA1A,C0276,target_context_from_compound,target,compound,True
ADRA1A,C0280,target_context_from_compound,target,compound,True
ADRA1A,C0281,target_context_from_compound,target,compound,True
ADRA1A,C0284,target_context_from_compound,target,compound,True
ADRA1A,C0289,target_context_from_compound,target,compound,True
ADRA1A,C0290,target_context_from_compound,target,compound,True
ADRA1A,C0297,target_context_from_compound,target,compound,True
ADRA1A,C0300,target_context_from_compound,target,compound,True
ADRA1A,C0309,target_context_from_compound,target,compound,True
ADRA1A,C0324,target_context_from_compound,target,compound,True
ADRA1A,C0325,target_context_from_compound,target,compound,True
ADRA1A,C0327,target_context_from_compound,target,compound,True
ADRA1A,C0329,target_context_from_compound,target,compound,True
ADRA1A,C0346,target_context_from_compound,target,compound,True
ADRA1A,C0348,target_context_from_compound,target,compound,True
ADRA1A,C0352,target_context_from_compound,target,compound,True
ADRA1A,C0366,target_context_from_compound,target,compound,True
ADRA1A,C0372,target_context_from_compound,target,compound,True
ADRA1A,C0379,target_context_from_compound,target,compound,True
ADRA1A,C0396,target_context_from_compound,target,compound,True
ADRA1A,C0406,target_context_from_compound,target,compound,True
ADRA1A,C0415,target_context_from_compound,target,compound,True
ADRA1A,C0416,target_context_from_compound,target,compound,True
ADRA1A,C0420,target_context_from_compound,target,compound,True
ADRA1A,C0436,target_context_from_compound,target,compound,True
ADRA1A,C0442,target_context_from_compound,target,compound,True
ADRA1A,C0444,target_context_from_compound,target,compound,True
ADRA1A,C0447,target_context_from_compound,target,compound,True
ADRA1A,C0451,target_context_from_compound,target,compound,True
ADRA1A,C0452,target_context_from_compound,target,compound,True
ADRA1A,C0456,target_context_from_compound,target,compound,True
ADRA1A,C0458,target_context_from_compound,target,compound,True
ADRA1A,C0460,target_context_from_compound,target,compound,True
